date,TED,3M_shibor,7D_reporate,term_spread,credit_spread,SETBI_RealVolatility,INDI_RealVolatility,COMI_RealVolatility,INDI_CMAX,COMI_CMAX,INDI_illiquidity,COMI_illiquidity,180FINI_RealVolatility,180FINI_CMAX,180FINI_illiquidity,REI_RealVolatility,REI_CMAX,REI_illiquidity,USDCNY,1Y_NDF,risk_level
2016/1/13,1.1159,0.00000714,2.403,-0.4433 ,0.4405,0.000000424,0.0007338,0.0011242,0.467987777,0.448653578,0.000255716,0.003245814,0.0006289,0.347491461,0.000374043,0.0009206,0.407212585,0.006740854,0.000000874,0.0000138,2
2016/1/14,0.6038,0.0000295,2.4318,-0.4720 ,0.4256,0.000000398,0.0007552,0.0010201,0.454664183,0.434719109,0.000205557,0.00285489,0.0005255,0.340893454,0.000355164,0.0009453,0.397385153,0.002828315,0.000000688,0.0000184,2
2016/1/15,0.9851,0.0000405,2.4186,-0.4682 ,0.4545,0.000000309,0.0007063,0.0009079,0.475569558,0.456881645,3.32E-04,0.004444565,0.0004394,0.356406779,9.74E-04,0.0007865,0.421072197,0.006703556,0.000000622,2.68E-05,2
2016/1/18,0.9652,0.0001612,2.4526,-0.5146 ,0.4784,0.000000327,0.0002609,0.0003315,0.472236348,0.451200123,6.75707E-05,0.001367454,0.0003461,0.357305328,7.03543E-05,0.0004721,0.4187816,0.000810995,0.0000024,8.25E-06,2
2016/1/19,1.6181,0.0001151,2.6027,-0.5240 ,0.5374,0.000000251,0.000202,0.0002751,0.453769625,0.428242647,3.02E-04,0.004294836,0.0002725,0.344887346,0.000801488,0.0003607,0.385593739,0.007185672,0.00000156,6.51E-06,2
2016/1/20,1.1745,0.0000167,2.6146,-0.5009 ,0.5965,0.000000197,0.0004229,0.0005908,0.459631636,0.43602286,8.85243E-05,0.001560496,0.0002792,0.3560498,0.000729904,0.0009537,0.405336703,0.004732112,0.00000098,6.74E-06,2
2016/1/21,1.2404,0.00000742,2.7199,-0.4908 ,0.6445,0.00000022,0.0003419,0.0004851,0.479251808,0.462554458,0.000329972,0.005733226,0.000275,0.369886545,0.000920594,0.0009762,0.423295107,0.005818324,0.000000757,8.05E-06,2
2016/1/22,0.7719,0.0000733,2.6168,-0.4681 ,0.5357,0.000000234,0.0005723,0.0008856,0.471434251,0.452707897,0.000158702,0.002492463,0.000306,0.364466263,0.000497882,0.0009654,0.414641982,0.003467465,0.000000649,8.78E-06,2
2016/1/25,1.1944,0.0001612,2.5557,-0.5481 ,0.5344,0.000000327,0.0002609,0.0003315,0.465271742,0.444589306,0.000125583,0.002107511,0.0003461,0.363190903,0.000128764,0.0004721,0.410891291,0.001389455,0.0000024,0.00000825,2
2016/1/26,1.0453,0.0000358,2.5471,-0.5506 ,0.5785,0.000000281,0.0002238,0.0003,0.500952346,0.485608969,5.42E-04,0.008591392,0.0002726,0.396566901,2.02E-03,0.0003661,0.44387287,0.008820105,0.00000133,0.0000106,2
2016/1/27,1.0001,0.0002553,2.4742,-0.5497 ,0.6103,0.000000219,0.0012748,0.0015509,0.502332322,0.49593946,2.19598E-05,0.002276936,0.000774,0.397486808,5.39068E-05,0.0010226,0.44196583,0.000561795,0.00000088,1.03E-05,2
2016/1/28,1.62,0.0002415,2.5238,-0.5258 ,0.6205,0.000000218,0.0009571,0.0012533,0.518748729,0.517753666,0.000325371,0.005358502,0.0006282,0.405288474,0.00062511,0.0007906,0.458826209,0.006642288,0.000000705,7.75E-06,2
2016/1/29,1.3634,0.00000626,2.4203,-0.5205 ,0.6359,0.000000164,0.0009785,0.0013782,0.504156111,0.502173334,0.000285492,0.003721804,0.0005406,0.386464704,0.001139991,0.0008204,0.440003997,0.006471134,0.000000615,5.93E-06,2
2016/2/1,1.4341,0.0001612,2.4615,-0.5259 ,0.6452,0.000000327,0.0002609,0.0003315,0.513626403,0.511524768,0.0002066,0.002493019,0.0003461,0.396887266,0.00086522,0.0004721,0.446458923,0.002606598,0.0000024,8.25E-06,1
2016/2/2,1.9294,0.0000891,2.5304,-0.5610 ,0.6236,0.00000031,0.0002796,0.0003295,0.500829835,0.496313916,2.86E-04,0.004191622,0.0003303,0.387973474,0.000810239,0.0003889,0.431256325,0.00532994,0.0000014,7.36E-06,1
2016/2/3,0.8837,0.00000285,2.428,-0.5758 ,0.6608,0.000000269,0.0003632,0.0004635,0.501386911,0.499006014,1.25884E-05,0.000776971,0.0002987,0.393534106,0.00055912,0.0004537,0.429040936,0.000713435,0.000000989,7.57E-06,1
2016/2/4,0.9667,0.0000202,2.5492,-0.5390 ,0.6346,0.000000204,0.00027,0.0003546,0.49264937,0.48604065,1.73E-04,0.003220438,0.0002496,0.385819396,0.00069519,0.0003462,0.426770753,0.00081736,0.000000758,0.00000773,1
2016/2/5,0.7729,0.0000202,2.3663,-0.5276 ,0.6036,0.000000163,0.0002695,0.0004168,0.495994138,0.487176457,7.94146E-05,0.000317833,0.0002211,0.389370878,0.000361957,0.0002623,0.437692987,0.006124762,0.00000188,0.0000157,1
2016/2/6,0.8309,0.00000331,2.2712,-0.5267 ,0.6036,0.000000124,0.0002095,0.0003145,0.495994138,0.487176457,0,0,0.0001752,0.389370878,0,0.0002782,0.437692987,0,0.00000242,2.11E-05,1
2016/2/14,0.802,0.0001612,2.2819,-0.5203 ,0.6066,0.000000327,0.0002609,0.0003315,0.495994138,0.487176457,0.00E+00,0.00E+00,0.0003461,0.389370878,0,0.0004721,0.437692987,0,0.0000024,0.00000825,1
2016/2/15,1.0074,0.0000139,2.3902,-0.5179 ,0.5984,0.000000246,0.0001928,0.0002498,0.497958929,0.487457609,5.09077E-05,7.17482E-05,0.000272,0.395364767,0.000697027,0.0003577,0.442627653,0.002903255,0.00000132,0.0000365,1
2016/2/16,0.9393,0.000015,2.4434,-0.4924 ,0.59,0.000000575,0.0001452,0.0001887,0.480569373,0.465464263,3.00E-04,0.004311661,0.0002302,0.378971199,0.001279065,0.0002864,0.428054648,0.005665662,0.00000563,0.00004,1
2016/2/17,0.9816,0.0000297,2.3854,-0.5534 ,0.6472,0.000000423,0.0003747,0.0005457,0.473965364,0.455436073,9.93E-05,0.001748974,0.0003104,0.376670669,1.81E-04,0.0003585,0.41793928,0.002742081,0.00000269,0.000035,1
2016/2/18,0.7631,0.0000471,2.3686,-0.5633 ,0.6354,0.000000314,0.0003153,0.0004897,0.474464652,0.456140198,7.28E-06,0.000114837,0.0002445,0.377492941,5.81973E-05,0.0003356,0.416870263,0.000312812,0.00000299,0.0000289,1
2016/2/19,0.8461,0.0000208,2.3425,-0.5741 ,0.5775,0.00000025,0.0002339,0.0003684,0.474226566,0.454598835,4.55682E-06,0.000343322,0.000188,0.378920856,0.000143885,0.0002514,0.419057718,0.000915799,0.00000242,2.25E-05,1
2016/2/22,0.8074,0.0001612,2.3395,-0.5748 ,0.557,0.000000327,0.0002609,0.0003315,0.462414705,0.442982009,1.66E-04,0.002186217,0.0003461,0.363122253,0.000893818,0.0004721,0.405796541,0.003677374,0.0000024,8.25E-06,1
2016/2/23,1.1572,0.0000883,2.3489,-0.5829 ,0.5403,0.000000258,0.0003071,0.000352,0.464897276,0.448335104,3.79E-05,0.001155601,0.0003906,0.372248097,0.000760326,0.0004691,0.409734175,0.001581113,0.00000136,6.63E-06,1
2016/2/24,2.0569,0.0000901,2.4869,-0.6038 ,0.5562,0.000000193,0.0002326,0.0002854,0.45998761,0.439712677,7.12662E-05,0.001534141,0.0003506,0.370257254,0.000194743,0.0003659,0.403716525,0.002283013,0.00000246,5.86E-06,1
2016/2/25,1.2322,0.000158,2.4716,-0.5817 ,0.5763,0.000000172,0.0001908,0.000271,0.498086062,0.48654573,0.000463564,0.007541617,0.0002773,0.400824713,0.001625064,0.0002965,0.438089436,0.008128539,0.00000148,4.35E-06,1
2016/2/26,1.0592,0.00000244,2.5049,-0.5787 ,0.5406,0.000000185,0.0013858,0.0019201,0.492524548,0.488197812,0.00010073,0.000394492,0.0006963,0.394396042,0.000555994,0.0010143,0.433146175,2.03E-03,0.000000981,3.20E-06,1
2016/2/29,1.1988,0.0001612,2.583,-0.5926 ,0.5387,0.000000327,0.0002609,0.0003315,0.509867874,0.522565604,0.000297386,0.008791089,0.0003461,0.397738524,0.000187716,0.0004721,0.433440557,7.01302E-05,0.0000024,8.25E-06,1
2016/3/1,1.2459,0.0000028,2.4247,-0.6441 ,0.564,0.000000281,0.0004745,0.0013365,0.500869131,0.509243202,0.000172287,0.003376154,0.0002785,0.389529535,0.000600772,0.0003578,0.420271777,0.002690469,0.00000306,6.64E-06,1
2016/3/2,1.1603,0.0000553,2.381,-0.6659 ,0.5666,0.000000226,0.0004301,0.0011751,0.477575957,0.484468186,3.09E-04,0.004862024,0.0002496,0.370007063,0.000931131,0.0003837,0.387945576,0.003763142,0.00000211,6.03E-06,1
2016/3/3,1.1185,0.0001698,2.345,-0.6870 ,0.5355,0.000000196,0.0008029,0.0014334,0.4761197,0.483226636,1.66E-05,0.000216103,0.0003789,0.366495246,0.000186989,0.0009407,0.392665365,0.000516414,0.00000268,7.58E-06,1
2016/3/4,0.8334,0.0000679,2.3347,-0.7210 ,0.5573,0.000000158,0.0006021,0.0010756,0.478382677,0.500263736,2.60921E-05,0.00347542,0.0003046,0.34539688,0.000539941,0.0007384,0.396006713,0.000421872,0.00000215,5.99E-06,1
2016/3/7,1.4177,0.0001612,2.3611,-0.7401 ,0.5293,0.000000327,0.0002609,0.0003315,0.47085406,0.487206314,1.08E-04,0.003721835,0.0003461,0.350685964,0.000300392,0.0004721,0.398083506,0.000444491,0.0000024,8.25E-06,1
2016/3/8,0.8509,0.0000183,2.3722,-0.7482 ,0.5337,0.000000242,0.0002403,0.0004024,0.471062097,0.486734823,2.82103E-06,0.000114693,0.0002855,0.346553247,2.33E-04,0.0003607,0.405317364,0.00165367,0.00000493,6.64E-06,1
2016/3/9,0.9073,0.0000194,2.338,-0.7064 ,0.4967,0.00000018,0.0001773,0.0003031,0.482337685,0.496038983,0.000200612,0.002990009,0.0002287,0.345923195,3.60727E-05,0.0003044,0.412188078,0.001768876,0.00000298,5.01E-06,1
2016/3/10,0.9925,0.0000121,2.3584,-0.6758 ,0.4891,0.000000153,0.0002383,0.0003027,0.491743255,0.50424839,2.19E-04,0.002970783,0.0001745,0.362521186,0.001628657,0.0002579,0.427333733,0.005300155,0.00000215,5.57E-06,1
2016/3/11,1.6423,0.00000409,2.3248,-0.6841 ,0.5078,0.000000117,0.0002543,0.0002879,0.491334116,0.501751605,1.10082E-05,0.000939084,0.0002592,0.359244303,2.71E-04,0.0003451,0.43005301,0.001136165,0.00000129,4.47E-06,1
2016/3/14,0.8635,0.0001612,2.3713,-0.7035 ,0.5079,0.000000327,0.0002609,0.0003315,0.479751096,0.48578811,2.06E-04,0.004022564,0.0003461,0.357871308,7.74638E-05,0.0004721,0.4176406,0.003545099,0.0000024,8.25E-06,1
2016/3/15,0.8433,0.00000842,2.3731,-0.7129 ,0.5421,0.000000309,0.0003102,0.0004773,0.479901344,0.489866067,3.14E-06,0.001277845,0.0002727,0.352422041,0.000390261,0.0004591,0.41204411,1.28E-03,0.00000133,9.40E-06,1
2016/3/16,1.0197,0.00000382,2.3909,-0.7042 ,0.583,0.000000233,0.0002299,0.0003725,0.481734379,0.495190549,3.85831E-05,0.00168785,0.0002238,0.338684457,4.78E-04,0.0003669,0.411767992,5.89173E-05,0.00000456,8.67E-06,1
2016/3/17,0.8076,0.00000385,2.4133,-0.7366 ,0.6297,0.000000178,0.0001725,0.0003045,0.472553026,0.478214407,0.000159693,0.003876535,0.0002528,0.340423584,8.36386E-05,0.0002753,0.408606067,0.000889044,0.0000034,0.00000744,1
2016/3/18,0.9268,0.0000035,2.5181,-0.7678 ,0.6506,0.000000203,0.0001977,0.0004798,0.461675019,0.457080691,0.000120053,0.003271488,0.000196,0.335367909,0.000168086,0.0002096,0.40057179,0.001418179,0.00000729,1.88E-05,1
2016/3/21,0.9502,0.0001612,2.5932,-0.7753 ,0.685,0.000000327,0.0002609,0.0003315,0.451559813,0.437054168,1.02E-04,0.002690082,0.0003461,0.314382434,0.000470392,0.0004721,0.39145238,0.001688599,0.0000024,8.25E-06,1
2016/3/22,1.1358,0.00000538,2.5623,-0.7462 ,0.6249,0.000000241,0.000273,0.0005495,0.453478373,0.438533329,2.25E-05,0.000230463,0.0004545,0.323718804,3.35E-04,0.000407,0.397849289,0.00181852,0.00000647,7.45E-06,1
2016/3/23,1.2283,0.00000641,2.5701,-0.7718 ,0.6455,0.000000206,0.0002048,0.0004142,0.451587551,0.430062675,2.74609E-05,0.001556322,0.0003997,0.321767625,9.59269E-05,0.0003328,0.3998498,0.000682836,0.00000592,5.70E-06,1
2016/3/24,1.2645,0.00000484,2.4493,-0.7619 ,0.6254,0.000000241,0.0001533,0.0003636,0.460068513,0.444456194,1.12E-04,0.002645552,0.0003178,0.335918633,0.00081694,0.0002515,0.409154005,0.003013075,0.00000291,6.68E-06,1
2016/3/25,1.2816,0.00000485,2.4468,-0.7781 ,0.6513,0.00000018,0.0001686,0.0004196,0.457546646,0.434702936,4.72E-05,0.002338721,0.0003362,0.33199034,0.000341755,0.0002413,0.403974378,0.002147998,0.00000759,8.42E-06,1
2016/3/28,0.8966,0.0001612,2.5241,-0.7747 ,0.6389,0.000000327,0.0002609,0.0003315,0.460463783,0.443215888,4.7406E-05,0.00162531,0.0003461,0.342214581,0.000763335,0.0004721,0.41474942,0.003155177,0.0000024,8.25E-06,1
2016/3/29,0.8737,0.0000028,2.5152,-0.7471 ,0.6421,0.000000279,0.0001996,0.0003006,0.468898515,0.454391081,0.000152422,0.002390396,0.0003194,0.344365607,0.000159058,0.000434,0.424256684,0.003704824,0.00000133,6.32E-06,1
2016/3/30,1.3334,0.00000904,2.7877,-0.7566 ,0.6755,0.000000208,0.0002047,0.0003179,0.453020693,0.436439613,2.55E-04,3.84E-03,0.0002522,0.328132223,8.71E-04,0.0003895,0.409871697,0.00543989,0.00000454,0.00000468,1
2016/3/31,1.3159,0.0000473,2.8519,-0.7558 ,0.669,0.000000161,0.0003518,0.0004793,0.452472863,0.436542868,8.13E-06,2.10739E-05,0.0003063,0.329386225,7.26064E-05,0.0004265,0.410258476,0.000142102,0.00000822,0.0000266,1
2016/4/1,1.2292,0.0000616,2.4369,-0.7458 ,0.6395,0.000000126,0.0002613,0.0003604,0.451321726,0.439860718,1.7873E-05,0.000843909,0.0002398,0.326718037,0.000172807,0.0003221,0.406792499,0.001299331,0.0000104,2.05E-05,1
2016/4/5,1.1155,0.0001612,2.4193,-0.7783 ,0.6373,0.000000327,0.0002609,0.0003315,0.441985502,0.427141674,1.15E-04,0.002538914,0.0003461,0.322753131,0.000215891,0.0004721,0.40064055,0.001669205,0.0000024,8.25E-06,1
2016/4/6,1.1424,0.0000233,2.3907,-0.7632 ,0.6424,0.000000267,0.0002587,0.0003656,0.439842724,0.426069313,2.71E-05,0.000248616,0.000278,0.328351902,0.000443675,0.0003804,0.401973867,0.000464809,0.00000217,7.62E-06,1
2016/4/7,1.0327,0.00000327,2.385,-0.7691 ,0.6074,0.000000203,0.0001945,0.0002763,0.447371341,0.437204696,9.81E-05,0.002429607,0.0002295,0.337291629,0.000731387,0.0002872,0.406006047,0.001439905,0.00000237,5.68E-06,1
2016/4/8,1.1227,0.00000636,2.3676,-0.7481 ,0.5728,0.000000163,0.0001856,0.0002937,0.452056789,0.440327232,7.17539E-05,0.000807069,0.0002111,0.341512828,0.000358861,0.000224,0.410537817,0.001820212,0.00000156,5.91E-06,1
2016/4/11,1.928,0.0001612,2.3676,-0.7315 ,0.5525,0.000000327,0.0002609,0.0003315,0.441867615,0.427002341,1.36E-04,0.002813493,0.0003461,0.332978897,5.03E-04,0.0004721,0.402500317,0.003002833,0.0000024,8.25E-06,1
2016/4/12,1.2245,0.00000736,2.4265,-0.7207 ,0.6049,0.000000242,0.0002714,0.0003769,0.443679845,0.430751872,2.77E-05,0.000922032,0.0003025,0.333796592,8.48681E-05,0.0003972,0.404361158,0.000881751,0.00000217,7.92E-06,1
2016/4/13,1.0157,0.00000335,2.4942,-0.6952 ,0.5981,0.000000184,0.0002032,0.000293,0.435111045,0.423699421,8.25E-05,0.001238976,0.0002362,0.32477296,0.000349776,0.0003016,0.397831024,0.00160437,0.00000134,7.06E-06,1
2016/4/14,1.2074,0.00000553,2.5117,-0.7093 ,0.6805,0.000000193,0.0002034,0.0002563,0.431918838,0.41804278,4.28E-05,1.22E-03,0.000214,0.322300042,0.000197068,0.0002496,0.393215451,0.00166429,0.00000094,6.71E-06,1
2016/4/15,1.1889,0.00000399,2.4655,-0.6979 ,0.6743,0.000000147,0.0001569,0.0002159,0.433111582,0.41830154,1.8143E-05,5.34053E-05,0.0001643,0.320373272,0.000155079,0.0001958,0.393609752,0.000145629,0.0000126,7.94E-06,1
2016/4/18,1.0286,0.0001612,2.4127,-0.6860 ,0.6333,0.000000327,0.0002609,0.0003315,0.442420068,0.430180858,1.51E-04,0.003074597,0.0003461,0.327207739,0.000508999,0.0004721,0.403905617,0.004865771,0.0000024,8.25E-06,1
2016/4/19,1.3687,0.0000028,2.4172,-0.6917 ,0.6277,0.000000245,0.0002568,0.0003443,0.44038362,0.426198693,3.80722E-05,0.001312382,0.0002927,0.325087223,2.25E-04,0.000425,0.401881469,0.00112482,0.00000312,6.17E-06,1
2016/4/20,1.7458,0.00000636,2.5162,-0.6962 ,0.6236,0.000000184,0.0001927,0.0002709,0.457063539,0.452378227,1.81E-04,0.004647382,0.0002292,0.324721091,1.54195E-05,0.000323,0.415280168,0.003459407,0.00000253,6.43E-06,1
2016/4/21,0.9141,0.00000482,2.5475,-0.6859 ,0.6447,0.000000149,0.0003549,0.0006937,0.459876657,0.458676791,4.27E-05,0.00176621,0.0001748,0.326783636,0.000150176,0.0003581,0.420691863,0.002928807,0.00000318,4.76E-06,1
2016/4/22,1.2042,0.0000376,2.6723,-0.6603 ,0.6834,0.000000223,0.0002699,0.00055,0.459710228,0.453205513,3.63E-06,2.07E-03,0.0001318,0.322753131,0.000425936,0.0002888,0.414929918,0.003465631,0.00000835,4.31E-06,1
2016/4/25,0.9754,0.0001612,2.6424,-0.6089 ,0.7289,0.000000327,0.0002609,0.0003315,0.46144849,0.45318312,4.22E-05,7.12448E-06,0.0003461,0.325776772,0.000324613,0.0004721,0.418962098,0.002943409,0.0000024,8.25E-06,1
2016/4/26,1.5601,0.0000147,2.5986,-0.6201 ,0.7574,0.000000454,0.0001952,0.0002498,0.457652976,0.447441885,9.77E-05,0.002039109,0.0002763,0.323200117,0.000311259,0.0003691,0.414309995,0.003250714,0.00000784,6.31E-06,1
2016/4/27,1.5654,0.0000108,2.6702,-0.6303 ,0.736,0.000000332,0.0001548,0.0002142,0.459495257,0.448542858,4.06E-05,0.000351221,0.0002164,0.326940767,5.06E-04,0.0002904,0.413783545,0.000339553,0.0000107,4.73E-06,1
2016/4/28,1.4895,0.0000156,2.6298,-0.5834 ,0.6661,0.000000245,0.0001157,0.0001628,0.461857629,0.449748331,5.23E-05,0.000367222,0.0001707,0.327421316,5.07519E-05,0.0002156,0.416853073,0.00177096,0.00000499,3.47E-06,1
2016/4/29,0.676,0.000034,2.5158,-0.5843 ,0.6579,0.000000191,0.0000882,0.0001245,0.462354605,0.450418868,1.3869E-05,0.000208331,0.0001264,0.331132981,0.000485477,0.0001637,0.420129958,0.002614197,0.00000426,4.15E-06,1
2016/5/3,0.6647,0.0001612,2.4348,-0.6138 ,0.6467,0.000000327,0.0002609,0.0003315,0.450545056,0.437363933,2.21E-04,0.003027916,0.0003461,0.325372501,0.000422196,0.0004721,0.411325344,4.67E-03,0.0000024,8.25E-06,1
2016/5/4,1.3591,0.0000036,2.442,-0.5839 ,0.6474,0.000000258,0.0003022,0.0003764,0.451515894,0.435181891,1.82E-05,0.000557644,0.0002852,0.326354956,1.13E-04,0.0004068,0.411286666,2.32112E-05,0.00000137,6.65E-06,1
2016/5/5,0.9247,0.00000757,2.4277,-0.5517 ,0.6134,0.000000195,0.0002246,0.0002871,0.45001803,0.433166549,3.08459E-05,0.000631835,0.0002219,0.326789738,5.94545E-05,0.0003066,0.408397635,0.001771614,0.0000197,7.90E-06,1
2016/5/6,0.6787,0.00000404,2.4255,-0.5613 ,0.6266,0.000000157,0.0001671,0.0002197,0.467664164,0.456333024,0.000255313,0.004798633,0.0001689,0.340823279,0.001125329,0.000233,0.420662855,0.004839318,0.0000131,6.36E-06,1
2016/5/9,1.2172,0.0001612,2.4471,-0.5292 ,0.5772,0.000000327,0.0002609,0.0003315,0.485405071,0.476706633,3.03E-04,0.005398194,0.0003461,0.350116933,0.000804386,0.0004721,0.431296078,0.004190346,0.0000024,8.25E-06,1
2016/5/10,0.7613,0.00000242,2.4126,-0.5752 ,0.5891,0.000000258,0.0004605,0.0005764,0.484921963,0.478285318,1.28E-05,0.000679942,0.0003123,0.352277113,0.00027824,0.0004363,0.433274027,0.001161302,0.00000245,6.16E-06,1
2016/5/11,1.1202,0.00000386,2.4713,-0.6004 ,0.6168,0.000000192,0.0003431,0.0004348,0.484822568,0.482690456,2.46E-06,0.001733102,0.0002464,0.351497557,0.000102441,0.0003327,0.43437635,0.000623897,0.00000354,4.62E-06,1
2016/5/12,0.7667,0.0000063,2.468,-0.5973 ,0.635,0.000000146,0.0002546,0.0003426,0.485654715,0.4851748,2.00E-05,0.000982736,0.0001893,0.347808775,0.000455898,0.0002497,0.436977444,0.001722545,0.00000185,3.47E-06,1
2016/5/13,0.8352,0.00000548,2.4462,-0.6145 ,0.6395,0.000000179,0.0001887,0.000263,0.487372173,0.487045833,4.76886E-05,0.000846197,0.0001472,0.349950648,0.00029458,0.0001889,0.43497371,0.001443936,0.00000892,3.93E-06,1
2016/5/16,0.8062,0.0001612,2.4422,-0.6283 ,0.6589,0.000000327,0.0002609,0.0003315,0.481491669,0.481277229,1.56E-04,0.002421602,0.0003461,0.348734785,0.000207917,0.0004721,0.432395177,0.002016868,0.0000024,8.25E-06,1
2016/5/17,0.981,0.00000973,2.4117,-0.6311 ,0.6618,0.000000241,0.0002228,0.000279,0.482571149,0.482287388,2.56895E-05,0.000404934,0.0002725,0.350248131,0.000239532,0.0003618,0.437860592,4.83E-03,0.0000026,6.16E-06,1
2016/5/18,1.2264,0.0000273,2.4516,-0.6419 ,0.6673,0.000000181,0.0001652,0.0002112,0.492972983,0.49660502,2.44E-04,0.004728849,0.0002121,0.345663851,0.00039598,0.0002933,0.438013155,8.27108E-05,0.0000039,4.55E-06,1
2016/5/19,1.3376,0.0000207,2.3895,-0.6457 ,0.6613,0.000000147,0.0002171,0.0003353,0.491865765,0.497472115,3.01966E-05,0.000394379,0.0001693,0.348627996,0.000474602,0.0002178,0.443410883,0.004022681,0.00000199,4.58E-06,1
2016/5/20,0.8596,0.0000123,2.3676,-0.6436 ,0.6797,0.000000117,0.0001609,0.0002532,0.48796161,0.494413026,0.000111988,0.001446322,0.0001295,0.34588353,0.000411195,0.0001806,0.437547945,0.004254648,0.000014,3.34E-06,1
2016/5/23,1.2817,0.0001612,2.364,-0.6546 ,0.6811,0.000000327,0.0002609,0.0003315,0.483472641,0.487090618,1.16E-04,0.002959177,0.0003461,0.346875138,0.000130001,0.0004721,0.433704857,0.002655781,0.0000024,8.25E-06,1
2016/5/24,1.1761,0.000004,2.3352,-0.6163 ,0.6758,0.000000259,0.0002103,0.0002977,0.487150267,0.494456567,9.94E-05,0.003745906,0.0002726,0.352480011,0.000869092,0.0003673,0.440311272,0.006367134,0.00000166,6.19E-06,1
2016/5/25,0.8291,0.00000822,2.4828,-0.6271 ,0.6771,0.000000192,0.0001668,0.0002706,0.489318472,0.493981344,6.48E-05,2.40E-04,0.0002261,0.349630283,0.000519802,0.0003077,0.443029475,0.00234287,0.00000104,4.63E-06,1
2016/5/26,0.9013,0.0000153,2.507,-0.6207 ,0.7015,0.000000163,0.0001262,0.0002045,0.487300516,0.493936559,5.38E-05,1.9458E-05,0.0001755,0.347994892,0.000260583,0.0002348,0.446408427,0.002714858,0.00000734,3.41E-06,1
2016/5/27,1.047,0.00000708,2.5033,-0.6283 ,0.7269,0.000000124,0.0000951,0.0001548,0.48773277,0.495805104,1.15E-05,0.000863718,0.0001311,0.348660033,0.000132171,0.000181,0.444468081,0.001782525,0.00000577,2.44E-06,1
2016/5/30,0.8663,0.0001612,2.4505,-0.6580 ,0.6991,0.000000327,0.0002609,0.0003315,0.488594966,0.497552977,2.59237E-05,0.000448508,0.0003461,0.343373999,0.00070295,0.0004721,0.448522823,0.003504391,0.0000024,8.25E-06,1
2016/5/31,0.8396,0.0000083,2.4014,-0.6650 ,0.7037,0.000000278,0.0001935,0.0002522,0.471408824,0.47396975,2.75E-04,0.0042702,0.0002837,0.321396916,0.001037187,0.0003704,0.428679942,0.007164458,0.0000125,8.80E-06,1
2016/6/1,0.7535,0.00000423,2.4676,-0.6514 ,0.6986,0.00000026,0.0003955,0.0006701,0.470359395,0.472923514,1.73E-05,0.000212689,0.000425,0.328095609,5.04E-04,0.0005536,0.43026359,0.00085326,0.00000551,6.59E-06,1
2016/6/2,0.9359,0.00000385,2.3716,-0.6374 ,0.679,0.000000193,0.0002949,0.0005041,0.466936036,0.466597581,6.30E-05,0.001541293,0.0003575,0.328803465,8.21951E-05,0.0004234,0.427360593,0.001609686,0.00000392,5.11E-06,1
2016/6/3,1.2295,0.00000385,2.3731,-0.6177 ,0.6339,0.000000147,0.0002279,0.0004121,0.463732271,0.464640709,5.56E-05,0.000458404,0.0002818,0.326579212,0.000208544,0.0003248,0.42612612,0.000722234,0.00000687,4.33E-06,1
2016/6/6,0.8229,0.0001612,2.3868,-0.6019 ,0.6106,0.000000327,0.0002609,0.0003315,0.463764632,0.463631795,6.85E-07,0.000285982,0.0003461,0.331676077,0.000681411,0.0004721,0.42658381,0.000285169,0.0000024,0.00000825,1
2016/6/7,1.1995,0.00000236,2.3884,-0.6092 ,0.5991,0.000000242,0.0001928,0.0002507,0.463256098,0.461657506,1.10E-05,0.000592034,0.0002839,0.330560899,0.000140047,0.0003579,0.427581917,0.000895377,0.0000122,1.08E-05,1
2016/6/8,0.7922,0.00000386,2.4229,-0.6036 ,0.5922,0.000000182,0.0001418,0.0001927,0.465604601,0.464716596,4.80604E-05,0.000882054,0.0002207,0.321303871,0.000187698,0.0002692,0.423565852,0.002610789,0.00000732,8.21E-06,1
2016/6/12,1.2128,0.0001612,2.3205,-0.5893 ,0.5749,0.000000327,0.0002609,0.0003315,0.465604601,0.464716596,0,0,0.0003461,0.314322413,0,0.0004721,0.423565852,0,0.0000024,8.25E-06,1
2016/6/13,0.8253,0.0000028,2.3905,-0.5849 ,0.594,0.000000246,0.0001928,0.0002498,0.485005178,0.492077966,3.38E-04,0.006285392,0.000272,0.328214489,0.001454946,0.0003577,0.439042419,0.008416985,0.00000132,7.42E-06,1
2016/6/14,0.6757,0.00000561,2.3521,-0.5567 ,0.622,0.000000187,0.0004601,0.0008067,0.4837454,0.489576206,3.19343E-05,0.000892437,0.0003173,0.324314093,0.000447384,0.0004365,0.439367959,0.000260124,0.00000671,6.47E-06,1
2016/6/15,1.355,0.00000861,2.3831,-0.5533 ,0.6035,0.000000151,0.000344,0.0006112,0.46201368,0.465128011,2.04E-04,0.00397492,0.0002539,0.301450363,0.000271522,0.00033,0.419739158,0.004697334,0.00000312,4.79E-06,1
2016/6/16,1.3609,0.00000514,2.3771,-0.5449 ,0.6061,0.000000125,0.0003646,0.00064,0.451544802,0.462088916,2.44E-05,0.001487963,0.0001984,0.301592459,0.000387603,0.0002958,0.415318287,0.006781065,0.00000731,3.66E-06,1
